9333745545258, -0.001066, 0.003197, 0
9333755555023, -0.002132, 0, 0
9333765564789, -0.002132, 0, 0
9333775544037, -0.001066, 0.006395, 0
9333785553803, -0.002132, 0.004263, -0.001066
9333795533051, -0.002132, 0, -0.001066
9333805542817, -0.001066, 0, 0
9333815552582, -0.001066, 0.005329, 0
9333825562348, -0.001066, 0.006395, -0.001066
9333835541595, -0.002132, 0.001066, 0.001066
9333845581879, -0.001066, 0, -0.001066
9333855530609, -0.001066, 0.004263, 0
9333865540375, 0, 0.005329, 0
9333875550141, 0, 0, -0.001066
9333885529389, -0.002132, -0.001066, -0.001066
9333895539154, -0.002132, 0.003197, 0
9333905518402, -0.001066, 0.005329, 0
9333915528168, -0.001066, 0.002132, 0
9333925507416, -0.001066, 0, -0.001066
9333935517181, -0.002132, 0.005329, -0.001066
9333945496430, -0.001066, 0.004263, 0
9333955536713, -0.001066, 0.002132, -0.001066
9333965515961, -0.002132, 0, 0.001066
9333975495209, -0.001066, 0.004263, 0
9333985535493, -0.001066, 0.005329, 0.001066
9333995514740, -0.002132, 0.002132, 0.001066
9334005524506, -0.002132, 0.001066, -0.001066
9334015503754, -0.001066, 0.003197, 0
9334025483002, -0.002132, 0.005329, 0
9334035492768, -0.002132, 0.003197, 0
9334045502533, -0.002132, 0.003197, 0
9334055542817, 0, 0.003197, 0
9334065491547, 0, 0.004263, 0.001066
9334075470795, -0.001066, 0.005329, 0
9334085480560, -0.002132, 0.002132, 0
9334095490326, -0.001066, 0.002132, 0
9334105500092, -0.001066, 0.005329, 0
9334115479340, -0.002132, 0.004263, 0
9334125519624, -0.002132, 0.002132, 0
9334135498871, -0.001066, 0.002132, 0
9334145478119, -0.001066, 0.004263, -0.001066
9334155487884, -0.002132, 0.002132, -0.001066
9334165467133, -0.002132, 0.003197, -0.001066
9334175446381, -0.001066, 0.003197, -0.001066
9334185456146, -0.002132, 0.004263, 0
9334195465913, -0.002132, 0.004263, -0.001066
9334205475678, -0.001066, 0.003197, 0.001066
9334215454926, -0.002132, 0.004263, 0
9334225434174, -0.002132, 0.003197, -0.001066
9334235474457, -0.001066, 0.004263, 0
9334245453705, -0.001066, 0.002132, 0
9334255432953, -0.002132, 0.002132, 0.001066
9334265442718, -0.002132, 0.003197, 0
9334275452485, -0.001066, 0.004263, -0.001066
9334285462250, 0, 0.004263, 0
9334295441498, -0.001066, 0.003197, 0
9334305451264, -0.002132, 0.004263, 0.001066
9334315430512, -0.002132, 0.004263, 0
9334325470795, -0.002132, 0.004263, 0
9334335419525, -0.003198, 0.003197, 0.001066
9334345429291, -0.003198, 0.004263, 0
9334355439057, -0.001066, 0.002132, 0.001066
9334365448822, -0.001066, 0.003197, -0.001066
9334375428071, 0, 0.004263, 0
9334385468354, -0.001066, 0.001066, 0.001066
9334395447602, -0.007461, 0.001066, -0.001066
9334405426849, -0.001066, 0.011724, -0.001066
9334415467133, -0.001066, 0.008526, 0
9334425415863, -0.004264, -0.003198, 0.001066
9334435425629, -0.001066, 0, -0.001066
9334445435395, -0.003198, 0.009592, 0
9334455414643, 0, 0.002132, 0
9334465393891, -0.002132, -0.00533, 0
9334475403656, -0.003198, 0.002132, -0.001066
9334485413422, -0.001066, 0.01279, 0.001066
9334495392670, -0.002132, 0.005329, 0.001066
9334505402435, -0.001066, 0, 0.001066
9334515412201, -0.001066, 0.006395, 0.001066
9334525391450, -0.002132, 0.006395, 0
9334535370697, -0.002132, 0, 0
9334545380463, -0.002132, -0.001066, 0
9334555390229, -0.001066, 0.003197, -0.001066
9334565369477, -0.002132, 0.004263, 0
9334575379242, -0.001066, 0.005329, 0
9334585389007, -0.002132, 0.005329, 0
9334595368256, -0.003198, 0.003197, -0.001066
9334605347504, -0.003198, 0.006395, -0.001066
9334615387787, -0.003198, 0.005329, -0.001066
9334625367036, -0.001066, 0.001066, 0
9334635376801, -0.001066, 0, 0
9334645356049, -0.002132, 0.004263, 0
9334655365814, -0.002132, 0.004263, -0.001066
9334665375580, -0.002132, 0.002132, 0
9334675354828, -0.003198, 0.004263, -0.001066
9334685364594, -0.002132, 0.007461, 0.001066
9334695343842, -0.001066, 0.005329, 0
9334705353608, -0.002132, 0.002132, -0.001066
