235440917972, 0.01279, 0.029844, 0.004263
235450927737, 0.014921, 0.033041, 0.003197
235460906985, 0.013856, 0.018119, 0.003197
235470916751, 0.013856, 0.027712, 0.003197
235480926517, 0.013856, 0.033041, 0.004263
235490905765, 0.01279, 0.021317, 0.003197
235500915531, 0.013856, 0.028778, 0.004263
235510894779, 0.01279, 0.033041, 0.004263
235520904544, 0.01279, 0.021317, 0.003197
235530914310, 0.01279, 0.02558, 0.003197
235540924076, 0.01279, 0.033041, 0.004263
235550903324, 0.01279, 0.021317, 0.003197
235560913089, 0.013856, 0.024514, 0.004263
235570892338, 0.01279, 0.030909, 0.003197
235580902103, 0.01279, 0.023448, 0.004263
235590881351, 0.01279, 0.023448, 0.003197
235600891117, 0.011724, 0.030909, 0.004263
235610870365, 0.01279, 0.02558, 0.004263
235620880131, 0.01279, 0.024514, 0.003197
235630889896, 0.01279, 0.030909, 0.003197
235640869144, 0.013856, 0.026646, 0.004263
235650909427, 0.013856, 0.023448, 0.004263
235660858158, 0.01279, 0.029844, 0.003197
235670867923, 0.01279, 0.026646, 0.003197
235680847172, 0.01279, 0.024514, 0.003197
235690856937, 0.01279, 0.029844, 0.004263
235700866703, 0.014921, 0.027712, 0.003197
235710845950, 0.01279, 0.02558, 0.004263
235720855717, 0.013856, 0.029844, 0.004263
235730865482, 0.01279, 0.027712, 0.003197
235740844730, 0.01279, 0.024514, 0.004263
235750854496, 0.01279, 0.027712, 0.004263
235760833744, 0.01279, 0.028778, 0.003197
235770843509, 0.01279, 0.02558, 0.004263
235780822757, 0.01279, 0.028778, 0.004263
235790832523, 0.013856, 0.027712, 0.004263
235800842289, 0.010658, 0.02558, 0.003197
235810852054, 0.01279, 0.028778, 0.004263
235820831303, 0.01279, 0.029844, 0.004263
235830841068, 0.01279, 0.02558, 0.004263
235840850834, 0.01279, 0.026646, 0.003197
235850830081, 0.01279, 0.028778, 0.003197
235860809330, 0.011724, 0.02558, 0.003197
235870819095, 0.01279, 0.027712, 0.004263
235880828861, 0.011724, 0.029844, 0.004263
235890838627, 0.01279, 0.026646, 0.004263
235900817875, 0.011724, 0.026646, 0.004263
235910827640, 0.011724, 0.027712, 0.003197
235920806888, 0.01279, 0.026646, 0.003197
235930816654, 0.01279, 0.026646, 0.004263
235940826420, 0.013856, 0.028778, 0.004263
235950805667, 0.013856, 0.026646, 0.004263
235960815433, 0.01279, 0.026646, 0.004263
235970794681, 0.01279, 0.028778, 0.004263
235980804447, 0.013856, 0.026646, 0.003197
235990814212, 0.01279, 0.026646, 0.004263
236000793461, 0.011724, 0.027712, 0.003197
236010803226, 0.01279, 0.026646, 0.004263
236020782474, 0.013856, 0.026646, 0.004263
236030792240, 0.01279, 0.027712, 0.003197
236040771488, 0.01279, 0.028778, 0.004263
236050781254, 0.014921, 0.027712, 0.003197
236060760501, 0.01279, 0.029844, 0.005329
236070800785, 0.01279, 0.028778, 0.004263
236080780033, 0.01279, 0.028778, 0.004263
236090759281, 0.013856, 0.026646, 0.003197
236100769046, 0.01279, 0.026646, 0.003197
236110748295, 0.01279, 0.027712, 0.003197
236120758060, 0.01279, 0.027712, 0.004263
236130767826, 0.01279, 0.027712, 0.004263
236140777592, 0.01279, 0.027712, 0.003197
236150756840, 0.01279, 0.027712, 0.004263
236160766605, 0.01279, 0.027712, 0.003197
236170745853, 0.011724, 0.026646, 0.003197
236180755619, 0.01279, 0.027712, 0.003197
236190734867, 0.01279, 0.028778, 0.004263
236200744632, 0.01279, 0.026646, 0.004263
236210754398, 0.01279, 0.027712, 0.003197
236220733646, 0.01279, 0.028778, 0.004263
236230743412, 0.011724, 0.026646, 0.003197
236240753177, 0.01279, 0.029844, 0.003197
236250732426, 0.01279, 0.028778, 0.003197
236260711674, 0.01279, 0.027712, 0.004263
236270721439, 0.01279, 0.027712, 0.005329
236280731204, 0.013856, 0.027712, 0.004263
236290710453, 0.013856, 0.027712, 0.004263
236300720218, 0.01279, 0.026646, 0.003197
236310729984, 0.013856, 0.026646, 0.004263
236320709232, 0.01279, 0.027712, 0.003197
236330718998, 0.01279, 0.028778, 0.003197
236340698246, 0.01279, 0.027712, 0.004263
236350708011, 0.011724, 0.026646, 0.004263
236360717777, 0.01279, 0.027712, 0.004263
236370697025, 0.01279, 0.028778, 0.003197
236380706790, 0.01279, 0.027712, 0.003197
236390686039, 0.011724, 0.027712, 0.003197
236400695804, 0.01279, 0.027712, 0.003197
236410705570, 0.01279, 0.027712, 0.004263
236420684818, 0.01279, 0.027712, 0.003197
236430694584, 0.01279, 0.027712, 0.003197
236440704349, 0.013856, 0.027712, 0.003197
236450683597, 0.013856, 0.027712, 0.003197
236460693363, 0.01279, 0.027712, 0.004263
236470703129, 0.011724, 0.027712, 0.004263
236480682377, 0.01279, 0.027712, 0.003197
236490692142, 0.01279, 0.026646, 0.004263
236500671391, 0.011724, 0.027712, 0.003197
236510681156, 0.010658, 0.027712, 0.004263
236520690921, 0.011724, 0.027712, 0.003197
236530670169, 0.011724, 0.027712, 0.003197
