3433146789562, -0.040566, -0.416733, 9.326805
3433156982433, 0.1922, -0.623004, 9.524693
3433166961681, 0.103884, -0.473316, 9.690847
3433176940929, -0.097896, -0.445025, 9.384584
3433186950695, 0.10119, -0.445773, 9.576935
3433196990978, 0.170795, -0.665067, 9.564211
3433206970226, -0.041164, -0.451611, 9.711954
3433216949474, -0.098196, -0.428858, 9.69938
3433226898205, -0.124391, -0.320334, 9.591455
3433236938488, -0.084874, -0.560435, 9.534872
3433246948253, 0.196541, -0.343536, 9.637559
3433256927501, 0.17289, -0.38949, 9.539063
3433266906750, -0.017364, -0.535736, 9.46362
3433276947033, 0.059875, -0.576751, 9.571845
3433286926281, 0.269889, -0.494871, 9.686507
3433296905529, 0.049547, -0.396525, 9.524095
3433306884777, 0.116757, -0.559686, 9.486523
3433316894542, -0.041464, -0.530647, 9.738599
3433326934826, 0.1684, -0.664768, 9.67049
3433336883556, 0.098495, -0.503104, 9.663156
3433346923839, -0.001347, -0.598905, 9.639205
3433356872570, -0.072749, -0.356109, 9.532627
3433366882335, 0.184117, -0.47601, 9.409583
3433376892101, -0.03832, -0.539628, 9.745634
3433386871349, 0.041763, -0.583337, 9.30974
3433396881115, -0.167502, -0.656385, 9.62723
3433406921398, 0.246537, -0.734972, 9.527837
3433416870128, 0.13442, -0.856818, 9.456585
3433426879894, -0.072898, -0.514181, 9.489965
3433436859142, 0.214205, -0.429607, 9.624685
3433446899425, 0.165107, -0.531096, 9.418115
3433456878673, 0.020956, -0.469124, 9.546099
3433466857921, 0.149689, -0.317789, 9.524095
3433476867687, 0.000898, -0.371228, 9.613459
3433486846935, 0.011227, -0.414488, 9.518556
3433496887218, -0.048499, -0.46164, 9.559422
3433506866466, 0.075593, -0.668061, 9.458082
3433516845714, -0.006736, -0.370031, 9.563164
3433526824962, 0.170046, -0.595013, 9.542057
3433536895763, 0.05778, -0.605341, 9.405691
3433546905529, 0.007484, -0.364941, 9.515412
3433556854259, -0.106578, -0.43784, 9.565708
3433566833507, 0.01916, -0.383203, 9.301507
3433576843273, -0.017963, -0.436492, 9.671837
3433586822521, -0.12499, -0.518522, 9.560019
3433596832287, 0.115111, -0.487836, 9.585018
3433606811535, -0.00494, -0.256417, 9.439969
3433616821300, 0.217348, -0.228575, 9.633218
3433626831066, 0.064216, -0.29818, 9.448502
3433636810314, 0.209864, -0.548609, 9.519604
3433646850597, -0.065115, -0.517175, 9.606723
3433656829845, -0.045505, -0.44263, 9.640852
3433666809093, 0.0479, -0.361798, 9.580078
3433676818859, -0.167202, -0.370929, 9.616003
3433686828624, 0.147593, -0.307012, 9.488618
3433696807873, -0.067809, -0.381407, 9.484876
3433706787121, 0.033979, -0.502954, 9.684711
3433716827404, -0.068857, -0.534389, 9.614357
3433726776134, -0.041314, -0.365989, 9.580976
3433736785900, -0.03368, -0.491578, 9.510623
3433746795666, -0.175136, -0.53394, 9.636361
3433756774914, 0.114961, -0.47137, 9.5455
3433766784679, 0.053139, -0.453407, 9.500443
3433776763927, 0.078287, -0.388143, 9.668244
3433786773693, -0.092657, -0.432451, 9.57918
3433796783458, 0.146695, -0.473166, 9.35794
3433806793224, -0.05299, -0.406255, 9.455237
3433816772472, -0.012724, -0.415985, 9.524244
3433826751720, 0.219294, -0.517474, 9.460776
3433836761486, 0.167502, -0.661924, 9.6901
3433846740734, 0.001796, -0.432151, 9.659863
3433856750499, -0.210163, -0.468825, 9.546548
3433866760265, 0.044607, -0.307012, 9.562715
3433876770031, 0.079934, -0.585582, 9.602232
3433886779796, 0.247136, -0.357606, 9.56975
