8957263672699, -0.001066, -0.003198, -0.002132
8957273712982, -0.001066, 0.005329, -0.001066
8957283661712, 0, 0.006395, -0.002132
8957293701995, 0, -0.002132, 0
8957303681243, -0.001066, 0.001066, 0
8957313660492, 0, 0.005329, -0.001066
8957323670257, -0.001066, -0.001066, -0.001066
8957333649505, -0.001066, -0.002132, 0
8957343628753, -0.001066, 0.003197, -0.001066
8957353638519, 0, 0.003197, 0
8957363648285, -0.001066, 0, 0.001066
8957373627532, -0.001066, 0.002132, 0.001066
8957383637299, -0.001066, 0.003197, 0
8957393616546, -0.001066, 0, 0
8957403626312, 0.001066, 0, -0.001066
8957413605560, 0.001066, 0.002132, -0.001066
8957423645843, -0.001066, 0.001066, 0
8957433625091, -0.001066, 0.001066, 0.001066
8957443604339, -0.002132, 0.003197, 0
8957453614105, -0.001066, 0.003197, -0.001066
8957463593353, 0, 0.001066, -0.001066
8957473633636, 0, 0.002132, 0
8957483612884, -0.002132, 0.004263, -0.002132
8957493592132, -0.001066, 0.002132, -0.001066
8957503601898, -0.002132, 0.002132, -0.001066
8957513642181, 0, 0.003197, -0.001066
8957523621429, -0.001066, 0.002132, 0
8957533600677, -0.001066, 0.001066, 0
8957543579925, -0.001066, 0.001066, 0
8957553589691, -0.001066, 0.002132, -0.001066
8957563568939, -0.002132, 0.002132, -0.001066
8957573609222, 0, 0.002132, 0
8957583618988, -0.001066, 0.001066, -0.001066
8957593598235, -0.001066, 0.001066, 0
8957603577484, -0.001066, 0.002132, 0
8957613556732, -0.001066, 0.001066, 0
8957623597015, -0.001066, 0.002132, 0
8957633576263, -0.002132, 0.003197, 0
8957643555511, -0.002132, 0.002132, -0.002132
8957653565277, -0.001066, 0.003197, 0
8957663605560, -0.002132, 0.001066, 0
8957673554291, -0.003198, 0.002132, 0
8957683594574, 0, 0.002132, 0.001066
8957693573822, 0, 0.002132, 0.001066
8957703583588, 0.001066, 0.002132, 0
8957713562835, 0, 0.002132, 0
8957723542083, -0.001066, 0.001066, 0
8957733551849, -0.003198, 0.002132, -0.001066
8957743561615, 0, 0.002132, 0
8957753540863, 0, 0.003197, 0
8957763550628, -0.001066, 0.001066, 0
8957773560394, -0.001066, 0.002132, 0
8957783539642, -0.001066, 0.001066, 0
8957793549408, -0.001066, 0.002132, -0.001066
8957803528655, -0.002132, 0.003197, -0.001066
8957813538422, -0.001066, 0.002132, 0
8957823517669, -0.001066, 0.002132, 0
8957833527435, -0.001066, 0.002132, 0
8957843537200, 0, 0.003197, 0.002132
8957853546966, -0.001066, 0.001066, -0.001066
8957863526214, -0.002132, 0.002132, -0.001066
8957873505462, -0.001066, 0.002132, 0.001066
8957883484711, -0.001066, 0.002132, 0
8957893494476, -0.002132, 0.003197, 0
8957903534759, -0.001066, 0.002132, 0.001066
8957913514007, -0.002132, 0.001066, -0.001066
8957923493255, -0.001066, 0.003197, 0
8957933503021, -0.002132, 0.002132, 0
8957943482269, -0.002132, 0.002132, 0
8957953522552, 0, 0.003197, 0
8957963501800, -0.001066, 0.002132, 0.001066
8957973481048, -0.002132, 0.002132, 0
8957983490814, -0.001066, 0.003197, 0
8957993500580, 0, 0.002132, 0
8958003479828, -0.002132, 0, -0.002132
8958013489593, -0.001066, 0.002132, -0.001066
8958023499359, -0.001066, 0.001066, 0
8958033509125, 0, 0.001066, 0
8958043457855, -0.001066, 0.003197, -0.001066
8958053467620, -0.001066, 0.003197, 0
8958063477386, -0.001066, 0.002132, 0
8958073456634, -0.002132, 0.002132, -0.001066
8958083466400, -0.002132, 0.003197, 0
8958093445648, -0.001066, 0.002132, -0.001066
8958103455414, -0.001066, 0.002132, -0.001066
8958113465179, -0.001066, 0.003197, 0
8958123474945, -0.001066, 0.003197, 0
8958133454193, 0, 0.001066, -0.001066
8958143463959, -0.002132, 0.002132, 0
8958153443206, -0.001066, 0.002132, -0.001066
