9333215271820, 0.016915, -0.530497, 9.519155
9333225495209, -0.162113, -0.421823, 9.400302
9333235474457, 0.072599, -0.427511, 9.407786
9333245667328, -0.013322, -0.54816, 9.734857
9333255646576, -0.18292, -0.53873, 9.672585
9333265686860, 0.196242, -0.353265, 9.35794
9333275727143, 0.089065, -0.622106, 9.46377
9333285675873, -0.115709, -0.430205, 9.638606
9333295685638, 0.085472, -0.374222, 9.668095
9333305664887, 0.079784, -0.408051, 9.35345
9333315674652, -0.055984, -0.413889, 9.58397
9333325653900, -0.049397, -0.553998, 9.654773
9333335663666, -0.021106, -0.420625, 9.849518
9333345642914, -0.043559, -0.311353, 9.374705
9333355683197, -0.03383, -0.553549, 9.400152
9333365662445, 0.149389, -0.356259, 9.618399
9333375641694, 0.0482, -0.381407, 9.695189
9333385620942, -0.117655, -0.758922, 9.696536
9333395661225, -0.00494, -0.496817, 9.528885
9333405640472, -0.102986, -0.615819, 9.617949
9333415650239, -0.034279, -0.331111, 9.78111
9333425629486, -0.087119, -0.580193, 9.461824
9333435639252, 0.146994, -0.475561, 9.552535
9333445618500, 0.06751, -0.219294, 9.541608
9333455658783, 0.173489, -0.413889, 9.637858
9333465638031, 0.197739, -0.577649, 9.519753
9333475617279, 0.099842, -0.329315, 9.267079
9333485627045, -0.059426, -0.440384, 9.605824
9333495606293, -0.032333, -0.366139, 9.520502
9333505616058, -0.222437, -0.485141, 9.65627
9333515595306, -0.063468, -0.671204, 9.325008
9333525605073, -0.060474, -0.499212, 9.627829
9333535645355, 0.004191, -0.794398, 9.598789
9333545624603, 0.06736, -0.457598, 9.556726
9333555634370, 0.143402, -0.43784, 9.34836
9333565613617, 0.020058, -0.305664, 9.60313
9333575623383, 0.108824, -0.329615, 9.743837
9333585938324, -0.099842, -0.608036, 9.509575
9333595581879, 0.008832, -0.616718, 9.455836
9333605591645, 0.127684, -0.356858, 9.560768
9333615601410, 0.025746, -0.301922, 9.610914
9333625611176, -0.015568, -0.434846, 9.604477
9333635559906, -0.021705, -0.258213, 9.397758
9333645630707, 0.05748, -0.443528, 9.485025
9333655579437, 0.030986, -0.542472, 9.413923
9333665589203, 0.027692, -0.602946, 9.447155
9333675568451, 0.025447, -0.302521, 9.538914
9333685578217, 0.081281, -0.538131, 9.429192
9333695587983, 0.092358, -0.589774, 9.413475
9333705597748, 0.045505, -0.564326, 9.427695
9333715576996, -0.027543, -0.66836, 9.464968
9333725586761, -0.11047, -0.475411, 9.507479
9333735566010, -0.064815, -0.406255, 9.696536
9333745545258, 0.055535, -0.521366, 9.544003
9333755555023, -0.005538, -0.576152, 9.543405
9333765564789, -0.060025, -0.550705, 9.519753
9333775544037, 0.109572, -0.506547, 9.559422
9333785553803, 0.098046, -0.354014, 9.771979
9333795533051, 0.04805, -0.441582, 9.562415
9333805542817, 0.189805, -0.198338, 9.41093
9333815552582, 0.052241, -0.550555, 9.558673
9333825562348, 0.103884, -0.590372, 9.475296
9333835541595, -0.005389, -0.175136, 9.591754
9333845581879, 0.096998, -0.545166, 9.403595
9333855530609, -0.031584, -0.407303, 9.571246
9333865540375, -0.018112, -0.579445, 9.701626
9333875550141, -0.026196, -0.316592, 9.692494
9333885529389, 0.085323, -0.482896, 9.528735
9333895539154, 0.006586, -0.406704, 9.418115
9333905518402, 0.06751, -0.351469, 9.481732
9333915528168, -0.080233, -0.617765, 9.484577
9333925507416, -0.003143, -0.531096, 9.443861
9333935517181, 0.049846, -0.454006, 9.553733
9333945496430, -0.057331, -0.525707, 9.505084
9333955536713, 0.137564, -0.372126, 9.633966
9333965515961, -0.064067, -0.468226, 9.472302
9333975495209, -0.06257, -0.472717, 9.778715
9333985535493, 0.10089, -0.610431, 9.586365
9333995514740, -0.188308, -0.356559, 9.775422
9334005524506, 0.099244, -0.725392, 9.407786
9334015503754, -0.119601, -0.439336, 9.4253
